dt,Цена на арматуру,Индекс стоимости грузоперевозок,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",year,month,day,quarter
2018-03-12,33300.0,941.0,9925.0,335.0,15536.0,15567.0,16731.0,73.0,387.5,8237.5,111.0,350.0,325.0,380.0,400.0,7375.0,15040.0,77.0,11000.0,15275.0,15612.0,10550.0,380.0,2475.0,3675.0,20550.0,230.0,5045.0,327.5,16001.0,11250.0,375.0,9545.0,7350.0,395.0,385.0,4666.0,3414.0,2367.0,37.0,64.0,101.0,80.0,127.0,2018,3,12,1
2018-03-19,33600.0,934.0,9925.0,335.0,16989.0,15440.0,17007.0,70.0,407.5,8237.5,108.5,350.0,325.0,390.0,405.0,7375.0,15271.0,75.5,11000.0,15275.0,15775.0,10550.0,395.0,2475.0,3675.0,20550.0,214.0,5045.0,335.0,16421.0,11250.0,374.0,9545.0,7350.0,402.5,390.0,4666.0,3414.0,2367.0,37.0,64.0,101.0,80.0,127.0,2018,3,19,1
2018-03-26,34800.0,933.0,9925.0,333.0,17904.0,15583.0,17211.0,67.0,407.5,8237.5,105.5,350.0,323.0,395.0,405.0,7375.0,15404.0,74.0,11000.0,15275.0,16100.0,10550.0,395.0,2475.0,3675.0,20550.0,208.0,5045.0,340.0,16692.0,11250.0,370.0,9545.0,7350.0,411.0,390.0,4566.0,3464.0,2492.0,38.0,64.0,101.0,74.0,116.0,2018,3,26,1
2018-04-02,36100.0,944.0,9925.0,333.0,18226.0,15729.0,17710.0,64.0,400.0,8237.5,102.0,350.0,322.0,395.0,395.0,7375.0,16012.0,63.0,11000.0,15275.0,16612.0,10550.0,397.0,2475.0,3675.0,20550.0,196.0,5045.0,337.5,16921.0,11250.0,366.0,9545.0,7350.0,415.0,385.0,4566.0,3464.0,2492.0,38.0,64.0,101.0,74.0,116.0,2018,4,2,2
2018-04-09,36100.0,956.0,9950.0,330.0,18965.0,15925.0,17974.0,64.0,400.0,8087.5,102.0,345.0,317.0,395.0,375.0,7425.0,16221.0,63.0,11100.0,15075.0,17000.0,8900.0,397.0,2525.0,3685.0,20750.0,195.0,5040.0,337.5,17321.0,9812.5,356.0,8888.0,6650.0,415.0,385.0,4566.0,3464.0,2492.0,38.0,64.0,101.0,74.0,116.0,2018,4,9,2
2018-04-16,35900.0,940.0,9950.0,329.0,18828.0,15954.0,17992.0,65.0,394.0,8087.5,102.0,343.0,314.0,395.0,375.0,7425.0,16346.0,63.0,11100.0,15075.0,16988.0,8900.0,397.0,2525.0,3685.0,20750.0,191.0,5040.0,337.5,17409.0,9812.5,354.0,8888.0,6650.0,415.0,385.0,4566.0,3464.0,2492.0,38.0,64.0,101.0,74.0,116.0,2018,4,16,2
2018-04-23,35900.0,927.0,9950.0,320.0,18827.0,16016.0,17939.0,66.0,389.0,8087.5,104.0,330.0,303.0,390.0,375.0,7425.0,16544.0,63.5,11100.0,15075.0,17036.0,8900.0,395.0,2525.0,3685.0,20750.0,184.0,5040.0,332.5,17567.0,9812.5,345.0,8888.0,6650.0,410.0,382.5,4566.0,3464.0,2492.0,38.0,64.0,101.0,74.0,116.0,2018,4,23,2
2018-04-30,36400.0,932.0,9950.0,325.0,18772.0,16159.0,17862.0,67.0,386.0,8087.5,105.0,335.0,308.0,385.0,360.0,7425.0,16374.0,64.0,11100.0,15075.0,16988.0,8900.0,390.0,2525.0,3685.0,20750.0,177.0,5040.0,332.5,17628.0,9812.5,350.0,8888.0,6650.0,405.0,372.5,4830.0,3511.0,2680.0,41.0,64.0,101.0,72.0,112.0,2018,4,30,2
2018-05-07,37900.0,961.0,9350.0,325.0,18781.0,16135.0,17790.0,66.0,385.0,8087.5,104.0,327.0,314.0,385.0,360.0,6875.0,16330.0,64.5,10350.0,14675.0,16856.0,8900.0,385.0,2625.0,3350.0,21250.0,179.0,4525.0,340.0,17642.0,9812.5,354.0,8608.0,6650.0,402.5,372.5,4830.0,3511.0,2680.0,41.0,64.0,101.0,72.0,112.0,2018,5,7,2
2018-05-14,37700.0,931.0,9350.0,325.0,18581.0,16218.0,17681.0,67.0,387.5,8087.5,105.0,327.0,314.0,390.0,365.0,6875.0,16412.0,65.0,10350.0,14675.0,16787.0,8900.0,385.0,2625.0,3350.0,21250.0,185.0,4525.0,340.0,17623.0,9812.5,358.0,8608.0,6650.0,407.5,382.5,4830.0,3511.0,2680.0,41.0,64.0,101.0,72.0,112.0,2018,5,14,2
2018-05-21,37900.0,932.0,9350.0,318.0,18147.0,16191.0,17703.0,67.0,390.0,8087.5,105.0,327.0,310.0,395.0,365.0,6875.0,16395.0,65.0,10350.0,14675.0,16674.0,8900.0,390.0,2625.0,3350.0,21250.0,185.0,4525.0,342.5,17570.0,9812.5,349.0,8608.0,6650.0,410.0,382.5,4830.0,3511.0,2680.0,41.0,64.0,101.0,72.0,112.0,2018,5,21,2
2018-05-28,37900.0,954.0,9350.0,312.0,17797.0,16155.0,17678.0,64.0,397.5,8087.5,102.0,327.0,303.0,398.0,365.0,6875.0,16394.0,63.5,10350.0,14675.0,16597.0,8900.0,390.0,2625.0,3350.0,21250.0,184.0,4525.0,342.5,17518.0,9812.5,341.0,8608.0,6650.0,410.0,382.5,4238.0,3241.0,2021.0,37.0,64.0,101.0,72.0,110.0,2018,5,28,2
2018-06-04,37600.0,956.0,9350.0,305.0,17669.0,16170.0,17702.0,64.0,382.5,8087.5,102.0,320.0,295.0,398.0,360.0,6875.0,16468.0,63.5,10350.0,14675.0,16544.0,8900.0,390.0,2625.0,3350.0,21250.0,190.0,4525.0,340.0,17571.0,9812.5,333.0,8608.0,6650.0,410.0,372.5,4238.0,3241.0,2021.0,37.0,64.0,101.0,72.0,110.0,2018,6,4,2
2018-06-11,37400.0,971.0,9500.0,312.0,17475.0,16432.0,17499.0,65.0,387.5,8087.5,107.5,320.0,308.0,398.0,355.0,6675.0,16515.0,64.5,10150.0,13875.0,16362.0,9325.0,390.0,1925.0,3525.0,21250.0,195.0,4850.0,342.5,17543.0,9812.5,340.0,8653.0,6550.0,410.0,380.0,4238.0,3241.0,2021.0,37.0,64.0,101.0,72.0,110.0,2018,6,11,2
2018-06-18,37400.0,969.0,9500.0,320.0,17846.0,16604.0,17479.0,66.0,397.5,8087.5,108.5,325.0,320.0,395.0,357.0,6675.0,16337.0,65.0,10150.0,13875.0,16346.0,9325.0,390.0,1925.0,3525.0,21250.0,198.0,4850.0,342.5,17369.0,9812.5,348.0,8653.0,6550.0,410.0,387.5,4238.0,3241.0,2021.0,37.0,64.0,101.0,72.0,110.0,2018,6,18,2
2018-06-25,37100.0,968.0,9500.0,326.0,17994.0,16492.0,17279.0,64.0,400.0,8087.5,106.5,333.0,325.0,397.0,357.0,6675.0,16180.0,64.0,10150.0,13875.0,16108.0,9325.0,393.0,1925.0,3525.0,21250.0,198.0,4850.0,342.5,17325.0,9812.5,354.0,8653.0,6550.0,411.0,387.5,4238.0,3241.0,2021.0,37.0,64.0,101.0,72.0,110.0,2018,6,25,2
2018-07-02,37100.0,976.0,9500.0,326.0,17826.0,16331.0,17161.0,64.0,400.0,8087.5,109.5,333.0,324.0,397.0,357.0,6675.0,15945.0,64.0,10150.0,13875.0,15923.0,9325.0,393.0,1925.0,3525.0,21250.0,197.0,4850.0,342.5,17195.0,9812.5,354.0,8653.0,6550.0,412.5,387.5,4492.0,3463.0,1950.0,37.0,64.0,101.0,79.5,111.5,2018,7,2,3
2018-07-09,37200.0,1003.0,9425.0,323.0,18064.0,16070.0,17153.0,63.0,407.5,8000.0,110.5,333.0,321.0,400.0,357.0,6925.0,15922.0,63.5,10250.0,13500.0,15963.0,9150.0,400.0,2785.0,3275.0,23000.0,198.0,5000.0,342.5,17273.0,10125.0,350.0,8692.0,6550.0,412.5,385.0,4492.0,3463.0,1950.0,37.0,64.0,101.0,79.5,111.5,2018,7,9,3
2018-07-16,37800.0,991.0,9425.0,314.0,18071.0,16424.0,17428.0,63.0,412.5,8000.0,110.5,323.0,311.0,395.0,357.0,6925.0,16101.0,63.5,10250.0,13500.0,16200.0,9150.0,400.0,2785.0,3275.0,23000.0,180.0,5000.0,330.0,17405.0,10125.0,341.0,8692.0,6550.0,410.0,385.0,4492.0,3463.0,1950.0,37.0,64.0,101.0,79.5,111.5,2018,7,16,3
2018-07-23,37500.0,999.0,9425.0,312.0,18134.0,16531.0,17657.0,64.0,412.5,8000.0,114.0,323.0,305.0,390.0,355.0,6925.0,16133.0,64.0,10250.0,13500.0,16413.0,9150.0,395.0,2785.0,3275.0,23000.0,177.0,5000.0,330.0,17443.0,10125.0,339.0,8692.0,6550.0,410.0,385.0,4492.0,3463.0,1950.0,37.0,64.0,101.0,79.5,111.5,2018,7,23,3
2018-07-30,37500.0,1009.0,9425.0,309.0,18380.0,16630.0,17752.0,67.0,410.0,8000.0,117.0,320.0,298.0,390.0,355.0,6925.0,16194.0,65.5,10250.0,13500.0,16515.0,9150.0,395.0,2785.0,3275.0,23000.0,173.0,5000.0,330.0,17473.0,10125.0,335.0,8692.0,6550.0,410.0,385.0,4828.0,3588.0,2353.0,40.0,64.0,101.0,75.0,109.0,2018,7,30,3
2018-08-06,39400.0,1014.0,9600.0,305.0,18412.0,16711.0,17956.0,67.0,407.5,8000.0,117.0,317.0,303.0,385.0,350.0,6950.0,16283.0,65.0,10350.0,13425.0,16721.0,9150.0,395.0,2750.0,3585.0,23000.0,173.0,4987.5,327.5,17546.0,10125.0,330.0,8760.0,6875.0,405.0,395.0,4828.0,3588.0,2353.0,40.0,64.0,101.0,75.0,109.0,2018,8,6,3
2018-08-13,39650.0,1021.0,9600.0,299.0,18665.0,16881.0,18143.0,69.0,402.5,8000.0,119.0,305.0,288.0,385.0,350.0,6950.0,16515.0,67.0,10350.0,13425.0,16914.0,9150.0,390.0,2750.0,3585.0,23000.0,180.0,4987.5,322.5,17588.0,10125.0,323.0,8760.0,6875.0,402.5,380.0,4828.0,3588.0,2353.0,40.0,64.0,101.0,75.0,109.0,2018,8,13,3
2018-08-20,40750.0,1004.0,9600.0,287.0,18747.0,16935.0,18228.0,68.0,395.0,8000.0,118.0,287.0,263.0,375.0,350.0,6950.0,16773.0,66.0,10350.0,13425.0,16967.0,9150.0,380.0,2750.0,3585.0,23000.0,182.0,4987.5,317.5,17649.0,10125.0,310.0,8760.0,6875.0,400.0,370.0,4828.0,3588.0,2353.0,40.0,64.0,101.0,75.0,109.0,2018,8,20,3
2018-08-27,43100.0,1009.0,9600.0,274.0,18675.0,16914.0,18522.0,67.0,390.0,8000.0,118.0,279.0,279.0,375.0,350.0,6950.0,16810.0,66.0,10350.0,13425.0,17247.0,9150.0,377.0,2750.0,3585.0,23000.0,182.0,4987.5,317.5,17663.0,10125.0,297.0,8760.0,6875.0,397.5,370.0,5202.0,3667.0,2683.0,43.0,64.0,101.0,77.0,115.0,2018,8,27,3
2018-09-03,48700.0,1012.0,9600.0,285.0,18833.0,17490.0,18821.0,66.0,390.0,8000.0,122.5,285.0,284.0,375.0,343.0,6950.0,17329.0,65.0,10350.0,13425.0,17608.0,9150.0,377.0,2750.0,3585.0,23000.0,182.0,4987.5,320.0,18397.0,10125.0,310.0,8760.0,6875.0,397.5,370.0,5202.0,3667.0,2683.0,43.0,64.0,101.0,77.0,115.0,2018,9,3,3
2018-09-10,48850.0,1023.0,9175.0,295.0,19051.0,17636.0,19185.0,67.0,387.5,7950.0,125.0,295.0,284.0,370.0,343.0,6700.0,17601.0,58.0,9925.0,13550.0,17924.0,9250.0,375.0,2985.0,3850.0,23000.0,187.0,6075.0,320.0,18508.0,10125.0,317.0,8629.0,6875.0,392.5,372.5,5202.0,3667.0,2683.0,43.0,64.0,101.0,77.0,115.0,2018,9,10,3
2018-09-17,48350.0,1007.0,9175.0,295.0,19289.0,17737.0,19615.0,69.0,386.5,7950.0,126.0,297.0,292.0,370.0,343.0,6700.0,17962.0,59.0,9925.0,13550.0,18322.0,9250.0,373.0,2985.0,3850.0,23000.0,199.0,6075.0,320.0,18833.0,10125.0,319.0,8629.0,6875.0,387.5,372.5,5202.0,3667.0,2683.0,43.0,64.0,101.0,77.0,115.0,2018,9,17,3
2018-09-24,44600.0,1018.0,9175.0,300.0,19542.0,17768.0,19773.0,69.0,386.5,7950.0,126.0,297.0,292.0,370.0,343.0,6700.0,18212.0,59.0,9925.0,13550.0,18517.0,9250.0,373.0,2985.0,3850.0,23000.0,204.0,6075.0,322.5,18994.0,10125.0,324.0,8629.0,6875.0,385.0,375.0,5202.0,3667.0,2683.0,43.0,64.0,101.0,77.0,115.0,2018,9,24,3
2018-10-01,42600.0,1007.0,9175.0,296.0,19529.0,17783.0,19870.0,69.0,382.5,7950.0,126.0,296.0,292.0,365.0,355.0,6700.0,18222.0,59.0,9925.0,13550.0,18596.0,9250.0,370.0,2985.0,3850.0,23000.0,200.0,6075.0,322.5,19016.0,10125.0,321.0,8629.0,6875.0,387.5,375.0,5866.0,3955.0,2411.0,40.0,64.0,101.0,80.0,119.0,2018,10,1,4
2018-10-08,41500.0,1013.0,9725.0,300.0,19477.0,17906.0,19853.0,70.0,380.0,7950.0,121.0,299.0,292.0,360.0,360.0,6850.0,18304.0,60.0,10300.0,13225.0,18596.0,9250.0,366.0,3140.0,4150.0,23750.0,210.0,6475.0,322.5,18987.0,10300.0,325.0,8770.0,6725.0,386.5,375.0,5866.0,3955.0,2411.0,40.0,64.0,101.0,80.0,119.0,2018,10,8,4
2018-10-15,40800.0,984.0,9725.0,303.0,19496.0,17983.0,19794.0,71.0,381.0,7950.0,119.0,303.0,293.0,360.0,360.0,6850.0,18271.0,60.5,10300.0,13225.0,18594.0,9250.0,365.0,3140.0,4150.0,23750.0,211.0,6475.0,322.5,19007.0,10300.0,328.0,8770.0,6725.0,386.5,381.5,5866.0,3955.0,2411.0,40.0,64.0,101.0,80.0,119.0,2018,10,15,4
2018-10-22,39700.0,983.0,9725.0,301.0,19509.0,17900.0,19731.0,73.0,395.0,7950.0,116.0,304.0,295.0,360.0,360.0,6850.0,18245.0,60.5,10300.0,13225.0,18465.0,9250.0,365.0,3140.0,4150.0,23750.0,214.0,6475.0,327.5,19020.0,10300.0,328.0,8770.0,6725.0,387.5,381.5,5866.0,3955.0,2411.0,40.0,64.0,101.0,80.0,119.0,2018,10,22,4
2018-10-29,39500.0,967.0,9725.0,303.0,19607.0,17965.0,19677.0,76.0,391.5,7950.0,106.0,305.0,297.0,355.0,357.0,6850.0,18048.0,60.5,10300.0,13225.0,18401.0,9250.0,364.0,3140.0,4150.0,23750.0,214.0,6475.0,335.0,18894.0,10300.0,331.0,8770.0,6725.0,387.5,377.5,6284.0,4234.0,2944.0,46.0,64.0,101.0,81.0,122.0,2018,10,29,4
2018-11-05,38800.0,967.0,10200.0,306.0,19495.0,17937.0,19243.0,75.0,390.0,7950.0,106.0,315.0,297.0,350.0,357.0,7050.0,18062.0,61.0,10825.0,13375.0,17969.0,9250.0,364.0,3160.0,4280.0,22750.0,215.0,6400.0,339.0,19000.0,10600.0,337.0,8960.0,6650.0,386.5,385.0,6284.0,4234.0,2944.0,46.0,64.0,101.0,81.0,122.0,2018,11,5,4
2018-11-12,38300.0,972.0,10200.0,310.0,19135.0,17792.0,18834.0,75.0,390.0,7950.0,106.0,315.0,305.0,350.0,357.0,7050.0,17624.0,61.0,10825.0,13375.0,17748.0,9250.0,364.0,3160.0,4280.0,22750.0,216.0,6400.0,335.0,18718.0,10600.0,338.0,8960.0,6650.0,386.5,382.5,6284.0,4234.0,2944.0,46.0,64.0,101.0,81.0,122.0,2018,11,12,4
2018-11-19,38000.0,963.0,10200.0,308.0,18630.0,17406.0,18308.0,75.0,387.5,7950.0,100.0,313.0,306.0,350.0,352.0,7050.0,17113.0,61.0,10825.0,13375.0,17158.0,9250.0,364.0,3160.0,4280.0,22750.0,219.0,6400.0,335.0,18294.0,10600.0,336.0,8960.0,6650.0,386.5,380.0,6284.0,4234.0,2944.0,46.0,64.0,101.0,81.0,122.0,2018,11,19,4
2018-11-26,37600.0,969.0,10200.0,304.0,18130.0,17247.0,17830.0,73.0,386.5,7950.0,96.0,310.0,292.0,350.0,347.0,7050.0,16588.0,59.0,10825.0,13375.0,16667.0,9250.0,364.0,3160.0,4280.0,22750.0,218.0,6400.0,327.5,17864.0,10600.0,329.0,8960.0,6650.0,385.0,375.0,6279.0,4298.0,3181.0,48.0,64.0,101.0,79.5,122.5,2018,11,26,4
2018-12-03,37600.0,984.0,10200.0,295.0,17631.0,16766.0,17333.0,65.0,382.5,7950.0,87.0,307.0,286.0,350.0,336.0,7050.0,16123.0,55.0,10825.0,13375.0,16142.0,9250.0,364.0,3160.0,4280.0,22750.0,216.0,6400.0,322.5,17434.0,10600.0,318.0,8960.0,6650.0,385.0,370.0,6279.0,4298.0,3181.0,48.0,64.0,101.0,79.5,122.5,2018,12,3,4
2018-12-10,37300.0,1013.0,10425.0,278.0,17068.0,16774.0,16881.0,67.0,379.0,7950.0,87.0,289.0,276.0,350.0,332.0,7150.0,15754.0,58.0,11100.0,13375.0,15632.0,9250.0,360.0,3350.0,4550.0,22750.0,222.0,6750.0,317.5,17120.0,10700.0,309.0,9055.0,6650.0,381.0,362.5,6279.0,4298.0,3181.0,48.0,64.0,101.0,79.5,122.5,2018,12,10,4
2018-12-17,37000.0,1008.0,10425.0,278.0,17345.0,17160.0,16698.0,68.0,376.5,7950.0,87.0,280.0,275.0,345.0,322.0,7150.0,15150.0,58.0,11100.0,13375.0,15444.0,9250.0,355.0,3350.0,4550.0,22750.0,219.0,6750.0,302.5,16458.0,10700.0,301.0,9055.0,6650.0,375.0,352.5,6279.0,4298.0,3181.0,48.0,64.0,101.0,79.5,122.5,2018,12,17,4
2018-12-24,36700.0,1016.0,10425.0,271.0,17312.0,17172.0,16810.0,71.0,367.5,7950.0,88.5,269.0,255.0,345.0,323.0,7150.0,15326.0,59.0,11100.0,13375.0,15545.0,9250.0,350.0,3350.0,4550.0,22750.0,218.0,6750.0,300.0,16414.0,10700.0,292.0,9055.0,6650.0,372.5,347.5,6279.0,4298.0,3181.0,48.0,64.0,101.0,79.5,122.5,2018,12,24,4
2018-12-31,36000.0,1041.0,10425.0,265.0,17242.0,17056.0,16899.0,72.0,366.5,7950.0,88.5,269.0,252.0,340.0,315.0,7150.0,15405.0,59.0,11100.0,13375.0,15548.0,9250.0,345.0,3350.0,4550.0,22750.0,211.0,6750.0,292.5,16535.0,10700.0,290.0,9055.0,6650.0,367.5,342.5,6735.0,4621.0,3340.0,53.0,64.0,101.0,74.0,116.5,2018,12,31,4
2019-01-07,36000.0,1087.0,10700.0,255.0,16649.0,16932.0,16848.0,72.0,362.5,7950.0,88.5,259.0,245.0,340.0,310.0,7350.0,15305.0,59.0,11400.0,13450.0,15531.0,9250.0,345.0,3035.0,4135.0,22525.0,203.0,6425.0,290.0,16513.0,11425.0,280.0,9246.0,6650.0,365.0,340.0,6735.0,4621.0,3340.0,53.0,64.0,101.0,74.0,116.5,2019,1,7,1
2019-01-14,35700.0,1040.0,10700.0,255.0,16498.0,17170.0,16937.0,75.0,355.0,7950.0,88.5,260.0,235.0,335.0,310.0,7350.0,15356.0,61.5,11400.0,13450.0,15523.0,9250.0,337.0,3035.0,4135.0,22525.0,197.0,6425.0,287.5,16568.0,11425.0,277.0,9246.0,6650.0,357.5,340.0,6735.0,4621.0,3340.0,53.0,64.0,101.0,74.0,116.5,2019,1,14,1
2019-01-21,35300.0,982.0,10700.0,270.0,16455.0,16684.0,16858.0,75.0,342.5,7950.0,88.5,269.0,246.0,330.0,301.0,7350.0,15243.0,61.5,11400.0,13450.0,15489.0,9250.0,325.0,3035.0,4135.0,22525.0,190.0,6425.0,280.0,16496.0,11425.0,285.0,9246.0,6650.0,342.5,337.5,6735.0,4621.0,3340.0,53.0,64.0,101.0,74.0,116.5,2019,1,21,1
2019-01-28,34000.0,969.0,10700.0,270.0,16748.0,16520.0,16927.0,75.0,345.5,7950.0,88.5,273.0,262.0,325.0,301.0,7350.0,15266.0,61.5,11400.0,13450.0,15505.0,9250.0,325.0,3035.0,4135.0,22525.0,194.0,6425.0,282.5,16529.0,11425.0,295.0,9246.0,6650.0,342.5,337.5,6360.0,4191.0,3052.0,48.0,64.0,101.0,84.0,128.5,2019,1,28,1
2019-02-04,33800.0,971.0,10700.0,291.0,18261.0,16773.0,17458.0,83.0,345.5,7950.0,91.5,295.0,283.0,315.0,322.0,7350.0,15912.0,69.5,11400.0,13450.0,16136.0,9250.0,325.0,3035.0,4135.0,22525.0,200.0,6425.0,285.0,16787.0,11425.0,309.0,9246.0,6650.0,340.0,340.0,6360.0,4191.0,3052.0,48.0,64.0,101.0,84.0,128.5,2019,2,4,1
2019-02-11,34550.0,985.0,10250.0,305.0,18567.0,16780.0,17817.0,91.0,345.0,7700.0,100.5,315.0,290.0,330.0,327.0,7150.0,16196.0,77.5,11125.0,13625.0,16556.0,10150.0,330.0,3300.0,4565.0,22525.0,199.0,7175.0,285.0,17406.0,11200.0,329.0,9331.0,6725.0,340.0,345.0,6360.0,4191.0,3052.0,48.0,64.0,101.0,84.0,128.5,2019,2,11,1
2019-02-18,36000.0,979.0,10250.0,303.0,18541.0,16842.0,17948.0,88.0,345.0,7700.0,100.5,316.0,293.0,335.0,327.0,7150.0,16600.0,75.5,11125.0,13625.0,16700.0,10150.0,332.0,3300.0,4565.0,22525.0,202.0,7175.0,280.0,17699.0,11200.0,327.0,9331.0,6725.0,352.5,345.0,6360.0,4191.0,3052.0,48.0,64.0,101.0,84.0,128.5,2019,2,18,1
2019-02-25,37700.0,964.0,10250.0,295.0,19142.0,16898.0,18686.0,88.0,357.5,7700.0,100.5,316.0,285.0,335.0,330.0,7150.0,17442.0,75.5,11125.0,13625.0,17486.0,10150.0,343.0,3300.0,4565.0,22525.0,206.0,7175.0,282.5,18291.0,11200.0,320.0,9331.0,6725.0,357.5,350.0,6360.0,4191.0,3052.0,48.0,64.0,101.0,84.0,128.5,2019,2,25,1
2019-03-04,40200.0,981.0,10250.0,285.0,20030.0,17333.0,18848.0,85.0,355.0,7700.0,97.5,300.0,275.0,335.0,325.0,7150.0,17967.0,72.5,11125.0,13625.0,18094.0,10150.0,345.0,3300.0,4565.0,22525.0,209.0,7175.0,280.0,18852.0,11200.0,310.0,9331.0,6725.0,357.5,347.5,7120.0,4621.0,3668.0,55.0,71.0,113.0,98.0,142.5,2019,3,4,1
2019-03-11,40200.0,987.0,10200.0,293.0,20701.0,18006.0,19328.0,87.0,355.0,7700.0,95.0,302.0,287.0,347.0,335.0,7100.0,18920.0,74.5,11050.0,13550.0,18587.0,10150.0,345.0,3765.0,5000.0,23025.0,211.0,7760.0,280.0,19808.0,11200.0,320.0,9305.0,6725.0,360.0,347.5,7120.0,4621.0,3668.0,55.0,71.0,113.0,98.0,142.5,2019,3,11,1
2019-03-18,39900.0,981.0,10200.0,295.0,20774.0,18119.0,19902.0,85.0,357.5,7700.0,94.0,305.0,287.0,347.0,340.0,7100.0,18915.0,73.5,11050.0,13550.0,19010.0,10150.0,350.0,3765.0,5000.0,23025.0,210.0,7760.0,290.0,19902.0,11200.0,323.0,9305.0,6725.0,371.0,355.0,7120.0,4621.0,3668.0,55.0,71.0,113.0,98.0,142.5,2019,3,18,1
2019-03-25,39400.0,967.0,10200.0,295.0,20741.0,18421.0,19600.0,86.0,360.0,7700.0,94.0,305.0,287.0,347.0,345.0,7100.0,18922.0,74.5,11050.0,13550.0,18545.0,10150.0,345.0,3765.0,5000.0,23025.0,209.0,7760.0,310.0,19961.0,11200.0,323.0,9305.0,6725.0,368.0,362.5,7120.0,4621.0,3668.0,55.0,71.0,113.0,98.0,142.5,2019,3,25,1
2019-04-01,39300.0,978.0,10200.0,292.0,20442.0,18699.0,19208.0,85.0,360.0,7700.0,93.0,302.0,287.0,347.0,340.0,7100.0,18494.0,74.5,11050.0,13550.0,18241.0,10150.0,355.0,3765.0,5000.0,23025.0,204.0,7760.0,310.0,19560.0,11200.0,319.0,9305.0,6725.0,368.0,355.0,7718.0,5043.0,3989.0,62.0,79.0,122.0,97.0,139.5,2019,4,1,2
2019-04-08,39500.0,989.0,10525.0,287.0,19304.0,18208.0,18445.0,91.0,360.0,7700.0,93.0,296.0,282.0,347.0,335.0,7350.0,17493.0,81.0,11400.0,13700.0,17151.0,10150.0,350.0,3792.5,5100.0,22200.0,198.0,7805.0,307.5,19078.0,11425.0,313.0,9455.0,6650.0,370.0,347.5,7718.0,5043.0,3989.0,62.0,79.0,122.0,97.0,139.5,2019,4,8,2
2019-04-15,39500.0,967.0,10525.0,280.0,18955.0,17972.0,18201.0,95.0,360.0,7700.0,99.0,288.0,275.0,347.0,335.0,7350.0,16886.0,85.5,11400.0,13700.0,16903.0,10150.0,355.0,3792.5,5100.0,22200.0,199.0,7805.0,302.5,18488.0,11425.0,306.0,9455.0,6650.0,372.5,347.5,7718.0,5043.0,3989.0,62.0,79.0,122.0,97.0,139.5,2019,4,15,2
